"id","default"
83086,0.619863286063591
322623,0.00390433320827622
295605,0.0925254712741741
368396,0.111246284304346
49445,0.192083741140642
23942,0.00508325900291166
46241,0.147351153312184
360888,0.00653507510908639
124782,0.171103268542544
155146,0.195140225174981
32233,0.00828474103248885
11102,0.0266525813792246
168924,0.216730976963183
233435,0.210264610574005
23158,0.370729861157795
184762,0.99843318719681
310462,0.364845366868519
187267,0.998469050828946
100000,0.128351060252592
221392,0.299833391062888
277067,0.998376772462433
200065,0.118654439916434
135237,0.356813882166049
116511,0.00450239982393567
321082,0.00488360970400937
197280,0.998569357750864
270993,0.314569159046716
332062,0.0939241729489516
48694,0.00307881020076232
210971,0.00570987845015414
184802,0.0172893550338342
78693,0.00897120832335738
198430,0.403488295920205
369003,0.00580531858260649
212263,0.342307140263021
81246,0.229294761450977
270473,0.306753750859896
270117,0.16809819025007
350633,0.998482117285469
144242,0.325238006718115
180403,0.998534912281017
206206,0.302467655673605
25999,0.0378490929111409
51920,0.118704015572449
34381,0.00632172015155001
79227,0.00312756579300434
90920,0.206325053604311
167413,0.337025983504077
347787,0.172468509671076
297826,0.344566641843459
173583,0.171498164470917
79843,0.00404141164762848
261052,0.00574070257542036
266824,0.00517421602136147
144252,0.0177211183643839
335493,0.370253070078575
365451,0.00638618738862165
204785,0.00257409863523948
314224,0.998520460310168
357498,0.109538607533851
87067,0.00590703050687966
162044,0.998422718002888
10936,0.998612857928058
199313,0.355967537469929
112839,0.219045879677724
295888,0.0863848086592553
87438,0.403889805600487
225261,0.395990137057198
204490,0.291544839502774
78924,0.00539390964643291
395831,0.312395352076732
80426,0.31083831221795
291171,0.00457988093324132
258444,0.115159117052637
140876,0.336770891495824
222571,0.00581240386951505
5820,0.00468986400069946
251139,0.336594797085103
49616,0.261843932959153
273404,0.998567102421405
275213,0.116712494602437
13908,0.382661462091934
323460,0.355340451736164
272962,0.00662414835445419
244342,0.998588401869734
199027,0.00304330492554686
295317,0.0413581780115865
241178,0.116648537346262
192906,0.482798929125286
4786,0.00338222508382266
107339,0.998235266520681
24854,0.0109548725964468
271877,0.00287636010188125
101427,0.00639614680002286
389275,0.255086258434534
11580,0.261175954297928
176359,0.998557169473959
131994,0.174232691969436
333532,0.00240409544992676
301757,0.00326346083280482
