"id","default"
83086,0.607321897846199
322623,0.00627366791199859
295605,0.112531565444904
368396,0.112386050288693
49445,0.218828327812071
23942,0.0057632380388563
46241,0.163063283450779
360888,0.007442101124054
124782,0.224736473202853
155146,0.151372437265012
32233,0.0111556234578573
11102,0.0364404060158151
168924,0.207508403963253
233435,0.186658848697044
23158,0.359868285687998
184762,0.998387400968815
310462,0.336449146333874
187267,0.998576533702057
100000,0.14057569966828
221392,0.30484392507886
277067,0.998401565084125
200065,0.0853615542078906
135237,0.362015477604823
116511,0.0047622785535119
321082,0.00704789860094975
197280,0.998558915269055
270993,0.3103132634808
332062,0.0767384679016318
48694,0.00429911178789833
210971,0.00725991817112868
184802,0.0251798930968427
78693,0.0109883078979337
198430,0.389857176653237
369003,0.00621327255972083
212263,0.314818226058873
81246,0.261752122265761
270473,0.304924177093558
270117,0.204562798297134
350633,0.998502258522878
144242,0.304506710442567
180403,0.99859539967742
206206,0.326147276767882
25999,0.0403607376013257
51920,0.147514225423783
34381,0.00800381117520496
79227,0.00357481246435089
90920,0.196908216918319
167413,0.321675694982002
347787,0.182267686170704
297826,0.3023466532597
173583,0.195476140647064
79843,0.00519909169516
261052,0.00664040446019046
266824,0.0056558180296319
144252,0.0322935810552343
335493,0.384832280902014
365451,0.00883818745557638
204785,0.00278036296329897
314224,0.998573303939994
357498,0.105256433215294
87067,0.00676365307541326
162044,0.998314698202479
10936,0.998649672159461
199313,0.347911388197205
112839,0.214670866629457
295888,0.102960096250901
87438,0.345599242173295
225261,0.415911482083139
204490,0.318358628719807
78924,0.0071219279929142
395831,0.329382321410563
80426,0.2889179636237
291171,0.00592678547241696
258444,0.110669202792536
140876,0.370115982152753
222571,0.00691759495185844
5820,0.00564779301141795
251139,0.339516033272397
49616,0.257978034237229
273404,0.998615800279067
275213,0.120712292226877
13908,0.389003384946409
323460,0.345471217292015
272962,0.0068535263131382
244342,0.998652475905101
199027,0.00359088256197305
295317,0.0455754210260949
241178,0.102518978446132
192906,0.467291277715252
4786,0.00365929270206401
107339,0.998392936926088
24854,0.0210493074800735
271877,0.00294995535741465
101427,0.008241724601534
389275,0.247329236273941
11580,0.254402198022173
176359,0.998479675594767
131994,0.200093013096271
333532,0.00228194370286339
301757,0.00366792385688365
348196,0.0368399166690609
60797,0.00497815639683625
308127,0.0857487429445746
219757,0.0119858792470145
166724,0.0102991080290887
332661,0.00563218078275938
310805,0.107328048551704
160299,0.225714032825876
311805,0.01275601302767
346633,0.268757509820544
232215,0.126395565271128
100853,0.00730234171278176
376425,0.346089998710477
271891,0.0078309419240609
338185,0.0152745960670159
58094,0.4155212292611
277657,0.00503251518172553
156049,0.998952575955876
268573,0.305425688045096
215614,0.343491388160396
318421,0.130815453201651
66268,0.00485028116832605
36058,0.639309373883196
204900,0.076757964656833
113195,0.0627400481544783
100748,0.00557499801585887
288958,0.0826681575947107
65812,0.118133230368842
309391,0.0108152993687261
258035,0.356223702040724
270255,0.00615188568295926
43859,0.00763307390900704
320899,0.00371967548069847
34396,0.998235441421944
81120,0.227093862790436
109015,0.00593758403911145
243587,0.0168308455175792
202384,0.250314981923205
134890,0.155233693522105
218773,0.00431233499139609
120539,0.120665856370629
336867,0.613094989816423
345279,0.053588073387691
11770,0.00816589637390152
315069,0.153605831977738
375162,0.004912910047877
296175,0.0774330646674072
289847,0.260229259947
257948,0.0077038446731549
391212,0.118846138236807
184528,0.00702723700855893
329048,0.00595613963848065
191568,0.998355962657602
390144,0.182182118380858
118012,0.322262463061864
14925,0.998585289259929
7194,0.294407889586885
88350,0.104449262083088
361017,0.00506105710877795
13736,0.254884919559089
338684,0.00470556846365462
114321,0.236085403419715
9484,0.0178517663279459
157232,0.00761667283990588
64277,0.00836477127837155
197879,0.00417761579598974
269663,0.0175560231887277
38800,0.998292408370953
298907,0.188153734785133
143207,0.143901786370104
305556,0.103392164310178
334978,0.25854539601496
115510,0.00423484887669554
229743,0.220247097258245
179423,0.239859864439343
17328,0.304586280844453
260823,0.0219758605495205
349155,0.498666652160514
139521,0.145974566493941
281916,0.392211653318199
25856,0.00781001976190146
222236,0.998461892374344
373584,0.166664152880268
176645,0.0543255441218704
275371,0.164773373002309
389004,0.00714785802787086
287204,0.162417666644502
46392,0.460124885417785
377030,0.333631946680943
33566,0.286098360044747
83341,0.336289280582789
77131,0.998460946280963
322024,0.213725387416322
249767,0.00840935847615286
227575,0.362368304560388
172022,0.0951299517386514
380140,0.535732550998345
286273,0.00431337992417316
185537,0.99816808656517
305700,0.446293343807017
367183,0.00464558572754393
52735,0.0111520880645144
98042,0.157755848018414
66450,0.998652799570363
92495,0.18263927613241
142117,0.349312997179146
316694,0.0126062182343443
307691,0.300973431760724
300358,0.38591184321864
377122,0.00703573474417302
314154,0.255896460560736
155625,0.23074137227576
232355,0.998507757767715
249820,0.285206366402219
76696,0.0840388338100547
201988,0.20969498780861
26577,0.119540112125228
248223,0.410238033164272
94590,0.185361631475867
325159,0.0580226176656857
307551,0.1978483936103
200946,0.343145883322358
194106,0.00393453572560098
125612,0.00688420540185113
195315,0.492424436306602
172365,0.0595921861372218
367698,0.259020752581328
14912,0.0168790517872353
197268,0.0229709970333309
308845,0.00383173324400774
360691,0.406685313196374
119357,0.134691198185602
33174,0.00432470675405233
310425,0.265837667571392
178353,0.998350855995398
395386,0.31605211347366
336839,0.323154998132816
227965,0.00958516105921644
170875,0.0102929392881001
238481,0.17951113709678
