"id","default"
83086,0.468530595960667
322623,1.43932012014447e-09
295605,0.156159950453165
368396,0.115442269148572
49445,0.164235668189221
23942,2.15344413143986e-09
46241,0.119930039478401
360888,3.30621987128384e-09
124782,0.148225796961055
155146,0.226111910754349
32233,3.78975117414901e-09
11102,0.0695333461364277
168924,0.24563243664486
233435,0.12967283537325
23158,0.338265265268148
184762,0.999999996378952
310462,0.219031358643363
187267,0.999999997649037
100000,0.153544249148499
221392,0.340009502853509
277067,0.999999998338883
200065,0.135555157152228
135237,0.271695457465527
116511,2.3887728000277e-09
321082,3.64705873807644e-09
197280,0.999999998372091
270993,0.300624190702551
332062,0.110192254422416
48694,3.53354793708198e-09
210971,1.81842430487511e-09
184802,7.76320967952485e-09
78693,3.10020030897273e-09
198430,0.365028220075438
369003,4.21355439513609e-09
212263,0.191837246946634
81246,0.253572306462931
270473,0.269212154251256
270117,0.311461391215768
350633,0.999999998178308
144242,0.273281239656486
180403,0.999999997775402
206206,0.274517172097272
25999,0.0773564389676586
51920,0.104034910630093
34381,3.33897235091215e-09
79227,8.56139448530501e-10
90920,0.223664960435423
167413,0.305504637812602
347787,0.149592168085683
297826,0.41855306094588
173583,0.160182417064492
79843,1.65976432910763e-09
261052,1.6545954141395e-09
266824,2.3263750488592e-09
144252,1.20026344047607e-08
335493,0.367177275543899
365451,5.81422343201724e-09
204785,1.29965604969586e-09
314224,0.999999997001242
357498,0.121071448756231
87067,1.96371607958121e-09
162044,0.999999998186169
10936,0.999999996566222
199313,0.312283018568873
112839,0.17378389065959
295888,0.153373110511081
87438,0.289885814599048
225261,0.324932979450788
204490,0.23362719835662
78924,9.77834364950043e-10
395831,0.286459846024458
80426,0.293080054198747
291171,1.40222278106207e-09
258444,0.19480517885417
140876,0.296304243221376
222571,6.25096358358387e-10
5820,2.32248960276752e-09
251139,0.224844602873531
49616,0.256908687852932
273404,0.99999999440569
275213,0.140816808326558
13908,0.29641717337698
323460,0.287215618383402
272962,3.38478822752156e-09
244342,0.999999997681291
199027,2.99217970209247e-09
295317,0.0717301368362586
241178,0.127839471537375
192906,0.520331260269401
4786,2.07875134538565e-09
107339,0.999999997952293
24854,8.95954445282272e-09
271877,1.88234635074266e-09
101427,4.60989456482059e-09
389275,0.318855466938048
11580,0.222040660211392
176359,0.99999999616184
131994,0.277940661160745
333532,2.50364126870553e-09
301757,1.29854714216802e-09
348196,8.47893033204859e-09
60797,1.45035288338863e-09
308127,0.124475372991496
219757,5.9055485430496e-09
166724,4.55276548749649e-09
332661,4.47923089965466e-09
310805,0.156699406668294
160299,0.284748614630825
311805,3.38798568513584e-09
346633,0.293723094166321
232215,0.107754566537637
100853,1.96452866040836e-09
376425,0.369835590621612
271891,3.88307958413261e-09
338185,7.51783848250532e-09
58094,0.466627457000528
277657,2.83966472706478e-09
156049,0.999999998593661
268573,0.232156849285785
215614,0.241876720066302
318421,0.155159410435114
66268,1.19279675032281e-09
36058,0.556336282961298
204900,0.074854053449536
113195,0.0936885969441155
100748,1.9159195946155e-09
288958,0.091257718107121
65812,0.157217150505944
309391,4.84933825319277e-09
258035,0.355876878897265
270255,3.09174345518627e-09
43859,2.57423247263183e-09
320899,1.41729269836165e-09
34396,0.99999999477877
81120,0.179658125686246
109015,3.88246155518794e-09
243587,4.35958906063417e-09
202384,0.243190268810831
134890,0.208136526071382
218773,2.89735622054596e-09
120539,0.122805693078853
336867,0.499531766339791
345279,0.0657178959002655
11770,3.01793223338886e-09
315069,0.147885618492734
375162,1.05656055750474e-09
296175,0.0917348460364189
289847,0.373925250868164
257948,1.73204524582773e-09
391212,0.11878200673978
184528,3.61762093090364e-09
329048,2.0606515219475e-09
191568,0.999999997593041
390144,0.169757403756341
118012,0.298423552195925
14925,0.999999998224387
7194,0.278239206159079
88350,0.111388936471245
361017,8.93508058226613e-10
13736,0.350289407508155
338684,3.1843335380799e-09
114321,0.247098502587031
9484,8.30218136274382e-09
157232,3.93603354535545e-09
64277,2.7602513072932e-09
197879,2.1080480882953e-09
269663,1.03758013753782e-08
38800,0.999999996650681
298907,0.221338735813464
143207,0.235083711195991
305556,0.148916468512727
334978,0.286995694227301
115510,1.19645414763984e-09
229743,0.261065620395915
179423,0.247233629271737
17328,0.241607157948213
260823,8.94831896006963e-09
349155,0.400608081364538
139521,0.158716142637387
281916,0.284378974321924
25856,2.82207056128159e-09
222236,0.99999999511816
373584,0.194154048333985
176645,0.0741714876914712
275371,0.216356207299578
389004,2.02353067168564e-09
287204,0.176915197392368
46392,0.309677738971417
377030,0.292932814338675
33566,0.215982156119018
83341,0.345313140074167
77131,0.999999996457855
322024,0.24978018326441
249767,3.90159692093312e-09
227575,0.248566449999466
172022,0.122639927277459
380140,0.545547059773355
286273,2.24922617448849e-09
185537,0.999999990459675
305700,0.380699384366969
367183,2.65464052284475e-09
52735,2.42802218850338e-09
98042,0.175634353872018
66450,0.999999994658842
92495,0.205679553529646
142117,0.356245243150145
316694,2.94332246284205e-09
307691,0.227868022396628
300358,0.467049047294644
377122,3.38138767256191e-09
314154,0.210222998182127
155625,0.224187572437952
232355,0.999999994949317
249820,0.394935594044911
76696,0.0960964507969758
201988,0.306952232922061
26577,0.138932665163645
248223,0.274692482437809
94590,0.224285173099038
325159,0.116175041707685
307551,0.198530478197936
200946,0.430446359848918
194106,1.28415330264956e-09
125612,3.03785842806408e-09
195315,0.376614709870354
172365,0.102685952833628
367698,0.334543740151533
14912,6.06523475575841e-09
197268,1.17508240244633e-08
308845,1.23743403469626e-09
360691,0.437216842602195
119357,0.138658775214018
33174,6.31019100628713e-10
310425,0.194515016374117
178353,0.999999996556836
395386,0.250447247953003
336839,0.301260614786804
227965,3.65879564581813e-09
170875,4.95938722343164e-09
238481,0.217166498684474
118946,0.138057913019296
375524,0.422110109529804
56702,0.139282333116558
204337,0.101477491785344
238155,0.129988712925066
230294,8.91496037619585e-09
156485,0.275580546626288
197557,5.47857892211648e-09
146848,2.38615422643435e-09
208542,1.29920134945098e-09
156316,1.63641695478235e-09
246029,1.7433799531473e-09
179538,0.208706504553932
117335,0.999999996898781
76624,0.204173305548924
223961,4.20332067505647e-09
72391,6.75262882513319e-09
