"id","default"
83086,0.596779817950409
322623,0.000444444444441689
295605,0.175723748626636
368396,0.0560803831075044
49445,0.18002034330743
23942,-2.80658829510116e-15
46241,0.131587555876546
360888,-2.66375810298314e-15
124782,0.22634501326118
155146,0.263569811021401
32233,-2.39658293210709e-15
11102,0.0450959470690407
168924,0.313593805605358
233435,0.127067213225981
23158,0.27949412158
184762,1.00000000000001
310462,0.252113742712471
187267,1.00000000000001
100000,0.165039339678662
221392,0.487510128790239
277067,1.00000000000001
200065,0.180434129333726
135237,0.317994232705302
116511,-3.11645154127405e-15
321082,-2.34434693879848e-15
197280,1.00000000000001
270993,0.344686975252948
332062,0.0735789751934661
48694,-2.82418533004147e-15
210971,-2.13656869973988e-15
184802,-2.80442336020315e-15
78693,-2.61440868953855e-15
198430,0.34613522877956
369003,-2.4694135625225e-15
212263,0.306640936160583
81246,0.229942021300358
270473,0.330444753306636
270117,0.377294864715305
350633,1.00000000000001
144242,0.421729538506866
180403,0.999142857142866
206206,0.292893951564806
25999,0.141267933362619
51920,0.0971823742178259
34381,-2.89585022628103e-15
79227,-2.42211806167347e-15
90920,0.244234380279065
167413,0.290605213482552
347787,0.144258154483229
297826,0.370504006660743
173583,0.157386989701835
79843,-2.61568544601687e-15
261052,-3.24879012580936e-15
266824,-2.92144086699864e-15
144252,-2.20912177439914e-15
335493,0.310907343587721
365451,-2.41429098934987e-15
204785,-2.99743563303423e-15
314224,1.00000000000001
357498,0.108021397489142
87067,0.000199999999996847
162044,1.00000000000001
10936,1.00000000000001
199313,0.230960241145822
112839,0.18233241033861
295888,0.305280743518127
87438,0.360655793533117
225261,0.191767555214716
204490,0.391704509005438
78924,-3.20760085159577e-15
395831,0.387830177678144
80426,0.302788703292673
291171,-3.2300273566932e-15
258444,0.163847861638126
140876,0.305824259178879
222571,-3.03063130147052e-15
5820,-2.80564460553023e-15
251139,0.32662474614057
49616,0.245287610606019
273404,1.00000000000001
275213,0.150057042019729
13908,0.440987362882741
323460,0.31726479204303
272962,-2.41046071991491e-15
244342,1.00000000000001
199027,0.000266666666663795
295317,0.12142159897563
241178,0.114686314894131
192906,0.404048253840464
4786,-3.27393667731712e-15
107339,1.00000000000001
24854,-2.72259992328827e-15
271877,-2.81175083216567e-15
101427,-2.31997754340796e-15
389275,0.322025455660039
11580,0.348302617322611
176359,1.00000000000001
131994,0.20318203290172
333532,-3.36447536497531e-15
301757,0.000421052631575763
348196,-2.74458233917585e-15
60797,-3.22192272861344e-15
308127,0.106878606270037
219757,-2.94508861742315e-15
166724,-2.88885582122589e-15
332661,-2.47257769814269e-15
310805,0.160747004602041
160299,0.272029358562568
311805,-2.23648877195615e-15
346633,0.342670992179373
232215,0.146762936941622
100853,-3.21115356527457e-15
376425,0.332523662683462
271891,0.000299999999997119
338185,-2.72526445854737e-15
58094,0.447826285162233
277657,-2.76761946693682e-15
156049,0.997714285714294
268573,0.349983075397517
215614,0.293241604293302
318421,0.154761273565376
66268,-3.28392868453875e-15
36058,0.556266032538793
204900,0.0680660575458159
113195,0.0417165144292432
100748,-3.29813953925395e-15
288958,0.161221135940438
65812,0.189703258531737
309391,-2.73203681899759e-15
258035,0.406228898983745
270255,-3.23513438260648e-15
43859,-3.35376171278767e-15
320899,0.00113043478260609
34396,1.00000000000001
81120,0.178410606216908
109015,0.00235882352940897
243587,-3.16358050866938e-15
202384,0.128510926653507
134890,0.265415483392022
218773,-2.79282152959581e-15
120539,0.252969905712489
336867,0.658987660886811
345279,0.023290752659476
11770,-3.17651460690627e-15
315069,0.125138865712809
375162,-2.49122944495639e-15
296175,0.0346424294442345
289847,0.441825055705744
257948,-2.84477996714827e-15
391212,0.10655714658301
184528,-2.87547763377916e-15
329048,-3.39034356144907e-15
191568,1.00000000000001
390144,0.252620398026525
118012,0.387000106610383
14925,1.00000000000001
7194,0.340490506230409
88350,0.0941533476132067
361017,-2.92327273498927e-15
13736,0.553426163878737
338684,0.000105263157892507
114321,0.183576512950147
9484,-2.45314879521175e-15
157232,0.000333333333330672
64277,-2.98699953660275e-15
197879,0.00199999999999706
269663,0.00293447293447061
38800,0.998000000000009
298907,0.235896622622337
143207,0.165778118561561
305556,0.193663973772069
334978,0.359712968194674
115510,-2.99760216648792e-15
229743,0.203186990374426
179423,0.257007754973589
17328,0.273939436653052
260823,-2.43094433471924e-15
349155,0.428617281941908
139521,0.24128992825755
281916,0.292841477512603
25856,-2.79842815587017e-15
222236,1.00000000000001
373584,0.177569682290151
176645,0.0368621904624509
275371,0.150992902010163
389004,-3.34282601599512e-15
287204,0.094140705767415
46392,0.394607604667229
377030,0.38808120840349
33566,0.223669673350972
83341,0.276323454933082
77131,1.00000000000001
322024,0.303565561371331
249767,-2.67325050984368e-15
227575,0.281559209540741
172022,0.13003435529372
380140,0.589849044804329
286273,-3.29081206729143e-15
185537,1.00000000000001
305700,0.346649695763642
367183,-2.2823964940244e-15
52735,0.000947368421049698
98042,0.0861056603773769
66450,1.00000000000001
92495,0.247034273955791
142117,0.248756922964757
316694,0.000947368421049564
307691,0.27822740675091
300358,0.388806488531435
377122,-2.65870658822109e-15
314154,0.230473964965156
155625,0.189593784756909
232355,1.00000000000001
249820,0.410500311563794
76696,0.160302116597299
201988,0.349156422017286
26577,0.195455575893847
248223,0.293939581527629
94590,0.212408292948878
325159,0.032731516973573
307551,0.285494319744316
200946,0.312359506866189
194106,0.00199999999999727
125612,-2.91094925941593e-15
195315,0.506875480935329
172365,0.0597142099454588
367698,0.47518949106236
14912,-2.80903078575534e-15
197268,-2.88447044027862e-15
308845,-2.75496292445609e-15
360691,0.418229213438674
119357,0.138162803614889
33174,-2.99527069813621e-15
310425,0.267625186580861
178353,1.00000000000001
395386,0.241010655005784
336839,0.349482304900536
227965,-2.4578672430664e-15
170875,-3.09496872574755e-15
238481,0.130376317363044
118946,0.152139946757124
375524,0.506133842290207
56702,0.144745930413538
204337,0.124394406103158
238155,0.0730359652053617
230294,-2.66942024040873e-15
156485,0.149253545605397
197557,-2.84239298764533e-15
146848,-3.30652172308987e-15
208542,-3.14814840862709e-15
156316,-3.2300273566932e-15
246029,-3.20193871417018e-15
179538,0.227383939157946
117335,1.00000000000001
76624,0.159973892470728
223961,-2.4944490917278e-15
72391,0.0019487179487151
393918,0.141787656467997
36778,1.00000000000001
343689,-2.68723931995396e-15
233419,1.00000000000001
53171,-2.62984078958084e-15
311803,0.13999154298473
235922,0.168724863746418
51965,0.361006995700891
44553,0.149093864756409
362587,-3.21043192030857e-15
129128,0.14599669376445
364585,0.091566085902382
266582,0.197133192166933
246804,-2.49456011403026e-15
354075,-2.39924746736619e-15
81631,1.00000000000001
42496,-2.63783439535814e-15
5717,0.0805804280546133
385286,1.00000000000001
111674,-3.27698979063484e-15
11274,-2.97406543836587e-15
378436,-2.64993582632655e-15
346182,-2.56622501026982e-15
162696,0.000173913043475442
170364,0.186585937891056
8209,0.146498506734207
20678,0.278804212316541
354989,0.239798959214119
271042,0.00199999999999754
364740,0.00399999999999764
210437,0.000333333333331262
151889,0.173933118868154
284444,0.0477296858010702
344852,-2.90334423169725e-15
26407,0.323263518742691
298019,0.0616616562013387
326649,-3.12611048158828e-15
66303,0.050407961235986
52884,-3.37230243729891e-15
295737,0.390847389157136
128798,0.0688461866456946
166742,0.142082859266785
133999,1.00000000000001
43548,1.00000000000001
298497,-2.70261590884502e-15
94780,0.0873543682112507
236676,1.00000000000001
112900,-2.68302047246038e-15
